ID,Name,Concepticon_ID,Concepticon_Gloss,Number
115_cane,cane,,,115
116_branch,branch,,,116
117_woodstick,"wood, stick",,,117
118_seed,seed,,,118
119_shellhusk,shell/husk,,,119
120_flower,flower,,,120
121_leaf,Leaf,,,121
122_coca,Coca,,,122
123_sweetpotato,sweet potato,,,123
124_bittermanioc,bitter manioc,,,124
125_manioc,manioc,,,125
126_maize,maize,,,126
127_smokedmeat,smoked (meat),,,127
128_pepper,pepper,,,128
129_achiote,achiote,,,129
130_medicine,medicine,,,130
131_sun,sun,,,131
132_moon,moon,,,132
133_night,night,,,133
134_yesterday,yesterday,,,134
135_wind,wind,,,135
136_rainbow,rainbow,,,136
137_lake,lake,,,137
138_water,water,,,138
139_rain,rain,,,139
140_firefirewood,fire/firewood,,,140
141_firefirewood2,fire/firewood2,,,141
142_hole,hole,,,142
143_stone,stone,,,143
144_pain,pain,,,144
145_tobehave,to be/have,,,145
146_toarrive,to arrive,,,146
147_tocome,to come,,,147
148_toreturn,to return,,,148
149_towalk,to walk,,,149
150_topass,to pass,,,150
151_tostep,to step,,,151
152_togrow,to grow,,,152
153_tosing,to sing,,,153
154_toeat,to eat,,,154
155_toswallow,to swallow,,,155
156_tosay,to say,,,156
157_tospeak,to speak,,,157
158_tocommand,to command,,,158
159_tocall,to call,,,159
160_tobreathe,to breathe,,,160
161_towash1,to wash1,,,161
162_towash2,to wash2,,,162
163_toswim,to swim,,,163
164_tobath,to bath,,,164
165_toplantput,to plant/put,,,165
166_todig,to dig,,,166
167_topeel,to peel,,,167
168_tohear,to hear,,,168
169_tosee,to see,,,169
170_tolearn,to learn,,,170
171_tofear,to fear,,,171
172_tosleep,to sleep,,,172
173_toliedown,to lie down,,,173
174_todie,to die,,,174
175_tokill,to kill,,,175
176_tocook,to cook,,,176
177_toroast,to roast,,,177
178_togrind,to grind,,,178
179_tofetch,to fetch,,,179
180_tosew,to sew,,,180
181_pregnant,pregnant,,,181
182_hungry,hungry,,,182
183_shy,shy,,,183
184_hot,hot,,,184
185_cold,cold,,,185
186_wet,wet,,,186
187_dry,dry,,,187
188_new,new,,,188
189_heavy,heavy,,,189
190_above,above,,,190
191_below,below,,,191
192_coremiddle,core/middle,,,192
193_two,two,,,193
194_three,three,,,194
195_clliquid,cl.liquid,,,195
196_clcylindrical,cl.cylindrical,,,196
197_gendermasc,gender.masc,,,197
198_genderfem,gender.fem,,,198
199_progressive,progressive,,,199
200_iterative,iterative,,,200
201_intensive,intensive,,,201
202_intensifier,intensifier,,,202
203_causverblzr,caus/verblzr,,,203
204_adjectivizer,adjectivizer,,,204
205_verbalizer,verbalizer,,,205
206_absolute,absolute,,,206
